finance_id,product_id,date,address,units_sold,price,total_revenue,profit,revenue_per_unit,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding,extra_null_col1,extra_null_col2,Product_Name
FIN-TATA-2025-74150,SALLAADTGIAATE1T6,17-06-2025,"Seoul, South Korea",5277.84,22000,9001.1,9298.54,7745.47,6394.52,6179.59,16500,5359.97,1270.84,2041.34,8522.48,9045.47,1632.27,6268.89,620.23,3158.53,7652.16,9406.3,2482.91,8456.74,390.07,1026.84,9300.98,6785.93,522.4,1714.59,823.55,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-10561,MAT9QO146P6ED7KDU,17-06-2025,"Buenos Aires, Argentina",6595.47,28000,8065.71,9748.59,4770.55,6573.8,8732.53,22050,8011.23,9281.27,9645.03,7968.98,7620.58,2805.74,9307.81,3049.11,4202.56,735.84,6583.19,3819.57,8725.04,4091.84,3226.96,8131.94,7290.04,1523.06,5091.93,9893.88,, ,Tata Altroz – Diesel
FIN-TATA-2025-37652,SALBAIVNCBGEG4Q8S,17-06-2025,"Pune, India",1661.68,28000,8912.38,3586.53,1481.17,6866.16,1770.21,19110,6655.8,2712.04,4502.68,8100.68,4792.38,5001.69,891.28,9363.09,5692.55,7091.65,891.68,244.76,1446.47,726.81,6901.11,2229.86,4314.39,4652.22,7932.57,7536.08,, ,Range Rover – Diesel
FIN-TATA-2025-77203,SALXQNWHL4E7ASTKL,17-06-2025,"Mumbai, India",6952.22,28000,3054.21,61.81,8049.02,2852.46,8701.25,19110,8556.55,2587.67,1147.52,5711.88,8185.23,3248.61,3804.23,3131.96,8875.29,4379.22,8910.89,5148.28,6027.57,5001.52,4096.95,799.15,4334.1,1870.98,6425.51,588.03,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-84128,MATV3MUPWQYVJTVDY,17-06-2025,"Bangkok, Thailand",9019.5,35000,9607.99,8135.94,9062.5,880.78,5250.54,28875,3775.37,2493.02,1494.09,112.87,4664.41,9790.18,6444.56,2211.39,5857.6,2560.09,3285.07,2523.34,1469.79,2761.63,8030.7,1418.75,4031.69,3762.55,3922.37,7125.29,, ,Tata Punch EV – Electric
FIN-TATA-2025-53295,MAT1DV3ESVSBJOG2D,17-06-2025,"New Jersey, USA",4103.08,22000,381.91,3011.9,8060.02,9110.04,323.9,18040,332.97,7548.4,1352.86,8196.28,838.01,2657.6,5397.34,3253.61,4606.91,4842.11,597.57,2471.04,1989.29,3414.91,3321.14,5656.03,8054.27,2375.3,2517.4,8802.76,, ,Tata Altroz – Petrol
FIN-TATA-2025-63429,SALV9MW2B2W172RYU,17-06-2025,"Jamshedpur, India",8014.05,22000,9336.74,8692.51,4127.25,5467.59,4302.75,14300,8775.33,6068.91,8327.24,5711.95,5215.14,6993.52,7187.68,1122.52,394.75,2285.55,1865.9,5404.99,613.16,9457.18,6988.42,2107.95,1240.64,3392.5,3704.32,8478.13,, ,Range Rover Sport – Petrol
FIN-TATA-2025-50827,MATBMHQTRRTZALR4G,17-06-2025,"Jakarta, Indonesia",194.39,35000,476.48,124,2679.35,1663.83,3564.08,28875,3565.64,771.79,3408.63,7167.74,9116.92,3162.47,9189.8,7443.87,84.05,7381.98,8445.06,9192.01,4356.79,6055.72,1233.98,1904.19,483.39,9307.88,8555.81,4244.47,, ,Tata Punch EV – Electric
FIN-TATA-2025-94728,MAT11L5AO7QRU5D4G,17-06-2025,"Shanghai, China",1158.31,22000,3325.63,9751.22,2390.77,5472.66,5836.15,13640,863.64,5118.66,766.59,2722.03,7325.86,6782.3,4125.85,5562.52,3246.47,6040.56,450.2,3534.09,8899.6,7585.98,7814.44,4457.69,3367.6,2153.95,737.07,1134.43,, ,Tata Tigor – Petrol
FIN-TATA-2025-96706,SAL55RGXRD59Y83RH,17-06-2025,"Chennai, India",300.7,22000,4452.37,8518.97,218.03,3983.53,6330.06,14300,191.75,4854.51,3165.6,7250.81,543.52,2961.52,2723.19,1913.37,7124.67,787.72,710.97,6682.24,9749.5,2030.84,2467.64,5783.54,5337.09,9015.19,2350.55,5280.73,, ,Range Rover Sport – Petrol
FIN-TATA-2025-54261,MATY2GO0RZ89RAELQ,17-06-2025,"Buenos Aires, Argentina",6824.96,35000,7674.74,9152.84,830.59,5617.27,8268.21,28875,9788.82,1909.52,7730.5,1615.11,1557.65,1843.57,1148.21,6358.01,1782.02,3914.32,2851.57,9501.94,6702.09,6823.38,4481.11,7957.3,8439.3,2539.55,3616.32,9788.92,, ,Tata Tigor EV – Electric
FIN-TATA-2025-58624,SALP9C0TOPFVCRF57,17-06-2025,"Coventry, UK",3971.6,22000,2766.23,1612.22,4677.56,5026.02,2191.82,18260,784.58,7751.28,3450.29,8727.3,6824.39,3266.81,6105.04,7864.39,3197.26,1183.77,2551.28,8250.62,9530.29,5508.89,2915.9,3933.88,4107.8,161.54,1185.25,3083.15,, ,Discovery Sport – Petrol
FIN-TATA-2025-14994,MAT27D89CZVZ7JUT0,17-06-2025,"Toronto, Canada",2752.61,22000,8761.58,5799.09,1630.2,448.81,2649.67,16500,4201.06,8756.05,3784.67,8810.55,6693.18,9917.84,5089.82,3377.37,4318.82,9698.05,3353.47,3772.47,1524.91,71.75,8105.95,7278.89,4075.06,5184.89,4745.25,7695.29,, ,Tata Nexon – Petrol
FIN-TATA-2025-59207,SALXVI2V5FBWSY68E,17-06-2025,"Bangkok, Thailand",306.32,35000,6605.33,9810.74,741.44,7038.93,5380.69,28875,7751.58,4181.92,3228.38,917.3,3996.43,7641.93,9120.33,3208.63,1574.67,9029.87,7685.1,7689.48,1052.17,7439.59,4415.91,9125.56,6827.34,4645.6,7161.89,451.18,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-20791,MATVLTJ2FT3E7Z8XW,17-06-2025,"Dhaka, Bangladesh",3389.82,22000,9390.29,3640.49,3650.5,5772.42,1612.28,16500,874.08,2528.59,9236.23,4012.17,1861.58,6312.59,4644.66,1229.76,6797.2,2769.23,586,8356.71,1572.77,6083.2,3292.17,726.73,9546.71,3034.03,4668.81,1407.78,, ,Tata Curvv – Petrol
FIN-TATA-2025-78872,MATSZSDQWRUBCDHB4,17-06-2025,"Johannesburg, South Africa",5502.53,35000,9861.89,5472.63,7020.16,3149.39,6633.49,28875,2574.92,7663.82,1565.07,5152.88,9501.77,347.84,2241.11,5132.34,7967.28,3346.7,166.17,5086.75,161.59,2772.69,9965.35,7621.56,4684.65,5034.61,5683.25,9087.27,, ,Tata Punch EV – Electric
FIN-TATA-2025-60854,MAT5U6ZOBNY6KZ0YX,17-06-2025,"Pune, India",7378.85,22000,634.82,7205.77,462.7,9531.38,9386.89,14300,8417.64,7525.26,6188.91,4287.5,8723.48,636.98,7040.31,1185,3381.02,4625.08,3746.06,5735.56,5987.09,3215.86,6741.36,8985.4,6010.57,664.17,591.71,5989.37,, ,Tata Tigor – Petrol
FIN-TATA-2025-76715,SALDSKM5FN3WJ9RHX,17-06-2025,"Riyadh, Saudi Arabia",9799.17,22000,6760.11,990.12,5300.1,969.01,4070.42,16500,1487.9,3069.3,9490.61,5656.49,308.67,7013.7,8679.07,739.99,8431.59,7942.6,1470.24,9114.1,5979.37,6994.03,6910.57,272.29,7437.21,2323.35,3434.89,9515.02,, ,Discovery Sport – Petrol
FIN-TATA-2025-51431,SALRB8KCDLT1IPZ5V,17-06-2025,"Dhaka, Bangladesh",3729.87,28000,4161.56,3337.46,2706.53,9845.86,7114.71,22050,18.62,5157.64,4431.09,252.14,8733.55,7512,4092.14,5832.33,1509.31,8538.79,8223.41,9314.97,34.1,893.64,9090.17,6470.18,5041.81,6184.38,9303.78,7484.97,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-79698,SALTGZJPLLV68DS4Q,18-06-2025,"Bangkok, Thailand",2700.34,28000,4939.4,7593.76,6776.53,6099.97,9242.18,22050,89.6,5824.8,3813.78,1881.14,1772.8,1367.28,6038.39,364.8,632.94,1882.81,9815.37,7789.8,1422.12,3853.4,4285.84,6918.22,2101.45,2515.35,4264.31,9532.43,, ,Land Rover Defender – Diesel
FIN-TATA-2025-72727,SALGSNZY4EONASZHJ,18-06-2025,"Pune, India",7710.19,22000,7420.57,2487.28,3204.24,7576.88,3099.51,14300,8761.77,9485.16,3925.05,5488.59,4356.32,9341.79,9000.72,6120.4,5879.22,5143.6,8370.42,8066.43,1199.52,1413.62,1321.79,2649.39,4672.33,7130.22,4420.94,2761.47,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-35972,MATPIEUQ3084AZG1I,18-06-2025,"Dubai, UAE",2804.02,22000,3666.67,3305.23,8833.73,2126.39,3128.67,16500,4485.63,5806.62,4948.71,728.76,7445.27,6291.64,2126,8372.57,5506,9405.6,6685.62,6642.66,341.16,5850.45,1136.81,5126.23,808.79,7551.64,6251.65,5027.39,, ,Tata Curvv – Petrol
FIN-TATA-2025-43672,MATEHMHYD2SSUBJBO,18-06-2025,"New Jersey, USA",6384.93,28000,117.04,5347.25,9232.58,9863.56,7397.78,24108,4465.05,5786.51,9764.62,3723.01,1705.95,2541.75,2220.54,7279.48,3823.28,6544.35,2103.55,1320.71,9647.59,9658.44,195.67,8392.62,4652.62,211.92,7627.54,7703.65,, ,Tata Altroz – Diesel
FIN-TATA-2025-62871,SAL1XJ9LRIVOE5K41,18-06-2025,"Mumbai, India",4381.45,28000,9742.75,2636.61,5709.1,8755.94,3307.72,19110,4214.43,5805.02,629.62,1260.61,9305.76,9358.37,9935.62,8649.1,4828.21,8609.13,9789.84,9427.76,8595.03,3752.08,6052.15,3828.86,3531.95,8905.85,2979.16,3943.7,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-80340,MATFIEZVG3RR4JNHI,18-06-2025,"Toronto, Canada",4022.06,35000,2397.73,1864.31,8272.36,3106.41,5596.09,28875,5195.86,7212.5,6651.02,8144.17,854.6,6237.75,1679.81,1996.53,8025.3,1516.34,4349.82,9679.45,4763.97,4018.95,3758.48,2626.27,8843.14,8876.21,941.77,9283.24,, ,Tata Tigor EV – Electric
FIN-TATA-2025-87678,MATX26H85YVWGGWDM,18-06-2025,"Seoul, South Korea",6444.01,35000,6582.91,3754.54,6424.15,6141.98,2716.54,28875,6403.06,1296.13,1127.11,118.32,80.11,6901.04,54.39,2948.75,5887.88,9153.89,7313.42,1660.92,2501.08,89.99,4069.24,5595.53,7101.72,7444.33,1065,1693.47,, ,Tata Curvv – Electric
FIN-TATA-2025-30974,MATP188SEWP9OMXXD,18-06-2025,"New Jersey, USA",5130.83,35000,8362.1,4434.53,7244.64,778.06,527.01,31570,9625.99,7535.02,8961.1,8469.85,6041.05,5055.81,5676.98,1158.66,1659.35,7953.31,2412.59,6891.28,7430.2,9513.58,2239.41,2705.39,7962.56,9348.31,4440.04,3479.37,, ,Tata Tigor EV – Electric
FIN-TATA-2025-10858,SAL4ORFUGNFALIESK,18-06-2025,"Shanghai, China",8184.6,22000,5015.89,3125.43,2948.4,6178.99,6444.78,13640,8996.14,2582.04,9236.6,7956.04,3726.5,4772.34,3561.34,8541.75,5266.61,2990.43,9564,2071.51,819.81,963.54,8241.07,5833.71,3003.65,3716.46,4438.78,8855.27,, ,Discovery Sport – Petrol
FIN-TATA-2025-42772,MAT95VN2WIGIF4GSY,18-06-2025,"Mumbai, India",1117.93,22000,7372.11,3983.86,3714.6,5392.72,179.13,14300,8082.02,7838.76,278.67,7476.96,2632.45,6815.52,8382.81,6396.98,9053.2,8685.82,3860.15,743.83,2642.64,3597.07,6869.22,9631.62,3042.81,3219.56,4752.17,4187.28,, ,Tata Altroz – Petrol
FIN-TATA-2025-71822,MATXVRQMUKZZAVDN6,18-06-2025,"Jakarta, Indonesia",4728.93,35000,2199.92,2303.44,3993.41,9524.59,2572.77,28875,2044.09,9038.55,6208.94,1913.92,807.81,1816.87,5483.66,4345.23,5328.85,2656.43,948.59,8637.93,4309.92,7327.56,6284.21,9560.4,5753.3,2605.02,1181.7,4194.8,, ,Tata Punch EV – Electric
FIN-TATA-2025-90175,MATVMSEDY0P7ZEJJG,18-06-2025,"Shanghai, China",5881.16,22000,873.66,4488.88,5766.61,4462.48,8424.61,13640,5991.61,2833.14,2386.3,29.93,7063.59,8176.65,3838.07,4262.35,8137.23,3883.07,5827.2,6355.98,4673.18,5030.17,3182.63,5016.28,3396.48,1768.42,2500.96,7472.31,, ,Tata Tigor – Petrol
FIN-TATA-2025-31636,MATVQOR32CIYOT903,18-06-2025,"Toronto, Canada",5665.76,28000,1252.03,6988.12,7621.37,5770.25,4648.4,22050,3403.02,3566.81,3258.09,3875.44,8707.08,9329.3,8453.19,4701.13,4438.57,4206.76,4799.96,1750.98,7917.19,3402.93,8509.08,5914.08,3105.52,5259.67,1836.35,2498.79,, ,Tata Altroz – Diesel
FIN-TATA-2025-96397,MAT75SSOX803CTB3N,18-06-2025,"Seoul, South Korea",4913.56,22000,1439.48,7900.96,8254.99,2527.91,1696.69,16500,6165.01,6881.7,2753.24,9224.61,2839.74,7410.95,246.84,3044.83,9158.76,1120.6,8833.31,2472.45,9439.91,4153.01,4637.56,9683.31,7960.81,716.54,2743.51,2173.9,, ,Tata Altroz – Petrol
FIN-TATA-2025-91161,MATCYQH6D197AT4WJ,18-06-2025,"Shanghai, China",1538.66,28000,2585.77,6982.62,3385.62,2901.7,2606.18,18228,6439.23,1760.16,2329.94,8929.55,6552.5,5689.04,1420.87,2316.12,9822.32,6430.66,615.3,4813.38,3682.5,9117.65,6294.26,8700.79,1523.28,8442.33,1382.59,327.28,, ,Tata Harrier – Diesel
FIN-TATA-2025-87550,SAL8MYV8LSDCAI15D,18-06-2025,"Jakarta, Indonesia",3397.33,22000,2797.51,4712.27,4898.18,3162.98,5503.5,16500,8609.04,2897.02,2883.28,600.54,1291.93,6519.91,1582.94,4430.94,2349.67,2113.67,3159.42,5368.07,7788.97,5874.28,9240.31,1983.17,3749.73,4359.59,4546.37,5149.15,, ,Discovery Sport – Petrol
FIN-TATA-2025-47624,MATKVSJO83Y3EROZO,18-06-2025,"Seoul, South Korea",8979.64,22000,9783.27,6549.06,8098.3,6739.48,5010.68,16500,4085.84,6903.35,885.12,5882.46,9365.97,9304.7,4185.56,8526.12,2712.25,4029.61,9907.25,6317.09,4760.15,583.75,2417.9,3272.15,7687.74,6862.54,7866.52,1300.56,, ,Tata Punch – Petrol
FIN-TATA-2025-48351,MATE0KOGIM1NCHR4W,18-06-2025,"Jamshedpur, India",3275.78,28000,4538.76,3758.12,3431.24,2344.41,8198.11,19110,4291.67,1798.64,4726.35,1048.94,1026.82,4966.04,6331.72,9309.17,3599.8,1797.63,5994.82,6714.62,3942.22,5655.47,1336.91,5550.74,4257.69,9829.44,5647.2,5040.15,, ,Tata Altroz – Diesel
FIN-TATA-2025-66288,MAT96X0G3AA8JK4PU,18-06-2025,"Mumbai, India",2007.74,22000,7663.06,9782.28,3565.08,3410.94,7994.96,14300,25.66,9111.19,4194.94,2676.18,9263.25,2152.62,8686.09,5518.76,5954.44,3494.51,6758.2,8214.11,5070.55,5403.99,3934.53,3287.31,1860.6,3813.86,992.92,3577,, ,Tata Punch – Petrol
FIN-TATA-2025-62939,MATAA9ZJF1A2YD4IZ,18-06-2025,"Halewood, UK",7074.18,35000,3729.16,3669.02,6155.29,2302.31,6160.74,31955,2384.04,4757.7,8028.71,3298.92,4317.45,1077.3,2472.71,1483.59,7691.86,706.9,7752.63,1782.84,9608.4,1575.72,2586.15,836.95,2969.09,9400.77,8010.84,8335.4,, ,Tata Tigor EV – Electric
FIN-TATA-2025-82240,SALHQGSXRZN52ORS8,18-06-2025,"Johannesburg, South Africa",3797.09,22000,8906.48,8158.22,1811.62,8347.76,6021.65,16500,4065.59,3405.04,9197.26,7830.97,5928.77,896.47,9438.44,9626.78,6324.65,6790.84,1286.39,2693.56,3158.16,3918.65,8882.03,7529.07,3481.92,735.96,5585.27,2014.7,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-81098,MATAH4NVPQKFLOYSE,18-06-2025,"Shanghai, China",6843.55,28000,5376.44,7370.82,6327.54,5889.88,755.57,18228,3916.35,9935.35,5786.8,1731.63,1580.6,6854.32,6226.78,955.18,1570.81,3139.46,3607.25,7813.64,574.29,1289.02,5694.51,6841.6,337.8,3122.21,7106.56,5350.24,, ,Tata Harrier – Diesel
FIN-TATA-2025-65826,MATS12VYGJQJJPHJJ,18-06-2025,"Dubai, UAE",8492.06,20000,8073.24,587.39,7404.28,3117.23,9409.93,15000,8962.03,6965.66,9619.52,1967.56,6139.36,1932.32,1116.67,9001.2,2827.05,8387.66,943.13,2794.38,9117.21,5286.95,7007.27,8859.85,5905.23,3881.32,4477.25,6840.92,, ,Tata Tiago – CNG
FIN-TATA-2025-20039,MATR7TMVOPPJRSP82,18-06-2025,"Toronto, Canada",9234.17,22000,6002.9,73.31,8240.99,7911.23,3125.83,16500,6196.91,1102.53,8550.82,7284.78,6254.06,6688.52,3027.88,4347.14,3586.8,9724.14,3967.01,2405.94,710.93,4116.38,6190.15,4222.35,355.17,8006.13,815.92,8725.38,, ,Tata Altroz – Petrol
FIN-TATA-2025-65953,MATEZJRTC1L94J0GW,18-06-2025,"Pune, India",3991.36,28000,9548.85,1709.31,6300.64,9933.29,2300.69,19110,3034.42,8295.64,935.13,4246.73,9813.46,606.21,4976.1,3625.29,1334.13,6740.96,5098.25,3438.6,7766.54,3388.18,6880.57,3606.84,4656.47,2866.94,2919.46,9335.6,, ,Tata Altroz – Diesel
FIN-TATA-2025-84510,MATQVD3G54RNUFWIA,18-06-2025,"Toronto, Canada",1698.86,22000,9641.92,9010.68,4161.36,628.24,1349.74,16500,5926.98,5651.22,5093.04,7617.19,9982.81,8911.56,1799.29,7803.12,4601.46,4607.31,5002.13,483.56,9273.59,4199.62,3312.52,3747.18,2208.39,8277.39,6049.24,1019.78,, ,Tata Curvv – Petrol
FIN-TATA-2025-39202,MATSOVHGD4CLDVWHU,18-06-2025,"Halewood, UK",3219.81,20000,1260.5,4598.66,9138.96,5743.12,4665.18,16600,2431.67,4442.51,2728.98,7347.04,4260.02,8694.68,9891.43,146.76,7610,9928.77,8242.1,8304.84,5625.92,1117.34,4316.93,2122.44,7772.11,6176.04,2261.04,1079.06,, ,Tata Tiago – CNG
FIN-TATA-2025-83385,SALCML0IFPJO5742Q,18-06-2025,"Riyadh, Saudi Arabia",9596.74,22000,9384.97,7013.48,1831.14,9561.81,7323.57,16500,7895.01,2634.32,980.43,562.8,1483.34,6280.54,6187.99,5905.84,1373.12,8202.07,5621.99,2707.5,3514.25,7077.63,2698.54,4643.84,7268.1,7074.25,1902.01,6101.49,, ,Range Rover Sport – Petrol
FIN-TATA-2025-27340,SAL1263K6AACJMGNN,19-06-2025,"Dubai, UAE",6573.13,28000,933.87,9169.06,4216.86,122.45,9065.51,22050,1048.69,4899.42,3464.13,7964.31,6893.5,8454,324.3,1702.78,8206.3,9695.43,6811.09,8820.6,3482.96,294.39,3415.26,859.93,7784.71,2034.66,1209.38,8470.67,, ,Land Rover Defender – Diesel
FIN-TATA-2025-99881,MATM6XFP2FP84GQ50,19-06-2025,"Pune, India",6488.04,22000,4264.77,7341.67,2670.2,8886.17,6255.3,14300,2196.96,1222.31,8531.79,7116.05,2848.02,661.02,8180.95,4147.4,1248.87,1714.52,9850.54,2872.41,8881.27,3686.42,8464.4,2275.55,572.57,5711.31,5451.57,4738.45,, ,Tata Altroz – Petrol
FIN-TATA-2025-61030,SALLYB9Z5DWNAPIW2,19-06-2025,"Bangkok, Thailand",4071.23,22000,6036.44,3416.37,7520.46,5861.05,7596.85,16500,9832.94,4331.29,8972.8,2995.3,5367.87,4240.23,7481,3177.97,6187.39,5855.69,8373.1,2967.36,5838.88,8364.3,8206.6,4253.1,8628.35,8212.02,6573.47,773.51,, ,Range Rover Sport – Petrol
FIN-TATA-2025-76436,MAT5JWUV33F0J3P27,19-06-2025,"Buenos Aires, Argentina",8627.99,28000,4533.43,7875.15,7033.99,6529.79,5370.86,22050,3188.69,5250.11,401.11,7792.48,3045.87,924.15,8187.45,1075.29,9925.98,1607.85,8033.96,6428.02,1957.9,6388.34,9296.14,2387.65,5389.48,9571.98,273.14,6933.99,, ,Tata Altroz – Diesel
FIN-TATA-2025-86351,MATB1923ZCG3UVY8W,19-06-2025,"Chennai, India",5198.46,22000,7833.59,6539.86,4228.57,7732.97,7008.84,14300,2090.29,5848.13,1029.69,5042.35,1339.46,1110.44,402.7,5507.98,1372.94,708.42,571.53,1552.39,3724.85,783.69,730.99,276.56,3232.77,4090.74,6217.51,9199.4,, ,Tata Nexon – Petrol
FIN-TATA-2025-19528,SALZS2K8CMW1Q6DWN,19-06-2025,"Jakarta, Indonesia",5516.22,22000,2065.52,3103.04,8500.14,8462.32,8070.27,16500,1823.45,8186.39,190.03,8973.99,7582.44,6391.74,5681.86,2692.88,1138.61,445.68,4652.22,3140.66,2255.74,2463.38,2554.3,7612.74,1147.64,1906.31,2706.26,5871.75,, ,Discovery Sport – Petrol
FIN-TATA-2025-47735,SAL0WT9NCDJDGDXBX,19-06-2025,"Bangkok, Thailand",5694.05,28000,2247.13,4810.34,7017.48,5972.79,2083.33,22050,8530.27,3338.16,224.97,9756.62,972.83,363.57,5406.62,5451.8,6005.83,8458.16,7629.47,3711.68,6641.48,8946.3,2413.61,785.58,6569.56,4791.33,2544.45,9757.02,, ,Range Rover – Diesel
FIN-TATA-2025-34479,MATWR4ANKWLV9EFAQ,19-06-2025,"Jamshedpur, India",2596.28,35000,2740.82,3741.55,7047.8,3635.12,9545.89,25025,9233.4,4829.11,2834.55,6411.47,1036.96,1950.14,2515.31,228.81,1076.67,6417.41,8823.47,5332.33,1281.09,4501.16,8666.09,5149.14,2544.32,2354.04,9597.85,6350.55,, ,Tata Curvv – Electric
FIN-TATA-2025-28467,SALVLIDEB88SWTBU8,19-06-2025,"Nairobi, Kenya",760,28000,200.52,3841.1,3532.3,3274.41,8934.97,22050,2768.62,5097.15,719.44,5192.18,873.92,9631.66,3018,5009.64,4371.73,4086.64,931.61,3476.74,3203.99,4933.49,5453.24,6998.97,2241.35,4823,8449.31,7389.84,, ,Range Rover – Diesel
FIN-TATA-2025-88445,SALV7T0ZIG32GGDO3,19-06-2025,"Toronto, Canada",679.21,22000,1719.87,54.78,7656.9,2669.68,3945.63,16500,6628.61,126.57,9114.98,2177.9,5380.58,5952.23,5848.85,286.29,3587.54,6548.65,5157.52,8966.1,31.31,5252.03,6525,4497.91,7653.26,3042.2,8104.6,8592.73,, ,Range Rover Sport – Petrol
FIN-TATA-2025-51431,SALZ0SAJYY67FNXN8,19-06-2025,"Dhaka, Bangladesh",6993.92,22000,4092.97,6067.81,4133.82,373.19,5114.93,16500,704.02,9460.51,6832.84,2241.59,6293.21,7847.2,5034.94,6219.35,8811.39,7433.7,9437.02,8256.54,3713.78,1083.05,2287.67,5059.89,3828.04,8382.66,728.77,3714.96,, ,Jaguar F-Type – Petrol
FIN-TATA-2025-69231,SALJ6INA7UFAEBP47,19-06-2025,"Coventry, UK",336.03,28000,9309.34,7428.66,8686.47,6165.41,2694.58,24402,5612.91,4502.06,2281.59,3766.44,8056.49,9278.95,2371.01,363.18,6777.2,7456.37,2836.49,5596.04,2463.21,7118.85,5211.14,3602.45,9638.23,2325.18,6315.24,4038.61,, ,Land Rover Defender – Diesel
FIN-TATA-2025-26984,SALQZ9DXD0FPH6J4K,19-06-2025,"Nitra, Slovakia",7108.58,28000,1783.5,2913.63,200.4,947.58,8907.48,22050,4536.01,1016.7,6237.55,7337.42,655.61,5963.36,4644.52,9332.84,4546.9,3995.97,4123.55,3627.82,4966.33,2641.11,1631.34,5247.59,3941.84,4250.36,7655.83,2816.79,, ,Range Rover Evoque – Diesel
FIN-TATA-2025-37726,SALI7AIQWKQ7F6ZO4,19-06-2025,"Mumbai, India",6188.59,35000,2785.34,7944.11,2273.84,1766.24,4757.97,25025,6393.81,9022.63,1400.89,619.35,9219.86,9627.33,6019.44,8663.12,5745.33,8662.09,5504.67,1042.1,6986.54,738.67,7221.54,181.9,4835.25,4245.84,4588.88,3310.86,, ,Jaguar I-PACE – Electric
FIN-TATA-2025-52338,MATJC9M12RQAFUUZ6,19-06-2025,"New Jersey, USA",2583.41,22000,8293.83,8837.75,4592.92,9589.67,1044.13,18040,9940.96,5733.9,7043.48,506.24,9306.97,5439.78,2887.96,8168.66,2281.45,2624.59,7468.31,4145.11,1656.08,6727.08,4104.19,441.73,5669.91,2423.36,2239.22,2733.12,, ,Tata Tigor – Petrol
FIN-TATA-2025-14941,MATO3X089ZQRGLR3L,19-06-2025,"New Jersey, USA",7227.7,28000,1210.29,3194.69,5153.37,2027.15,4217.21,24108,8893.06,830.72,9262.53,5750.48,1710.14,8845.6,9490.3,4862.88,9923.63,3385.58,2546.49,9095.36,9351.32,6216.21,5926.24,1411.07,8711.28,7633.56,2505.75,5505.92,, ,Tata Harrier – Diesel
FIN-TATA-2025-57957,SAL31I4D555NIP9UI,19-06-2025,"Riyadh, Saudi Arabia",8909.02,22000,8422.22,5370.74,3552.68,3329.71,1259.52,16500,4415.79,4717.45,4005.72,408.37,9475.67,6171.46,8146.09,4987.47,2358.96,6833.73,2815.75,9401.07,9376.6,6898.8,1386.16,1450.91,9959.08,3021.46,6495.65,2684.32,, ,Range Rover Sport – Petrol
FIN-TATA-2025-32674,MAT5M30QFDTP9J7R2,19-06-2025,"Dubai, UAE",5406.1,28000,2548.25,1287.46,6041.33,9382.94,9318.43,22050,3441.73,911.14,4633.97,359.66,1587.57,5663.64,9093.68,5343.05,349.11,2931.36,6723.02,4911.49,7207.16,3662.6,9718.79,5653.14,5861.53,4024.72,3647.47,2895.4,, ,Tata Safari – Diesel
FIN-TATA-2025-82007,MATVMGL7ZVSNGDLZY,19-06-2025,"Jamshedpur, India",7306.54,28000,5189.23,6889.3,7688.86,2607.23,8268,19110,1977.12,8828.33,250.88,9781.39,4831.11,7736.39,3354.33,8485.11,9917.01,6026.68,613.61,6371.38,5438.08,4637.12,1584.75,6457.76,7593.04,8211.92,6916.83,3327.11,, ,Tata Harrier – Diesel
FIN-TATA-2025-90939,MATQO3GTEM25S9UFG,19-06-2025,"Coventry, UK",6019.28,35000,3230.26,8775.69,6595.52,417.52,5031.37,31955,7671.62,2422.43,7104.09,2995,9455.07,6690.16,7627.53,5231.36,6050.9,1985.75,9087.85,1287.85,2395.53,2727.96,953.6,3856.69,9589.59,9360.02,7236.66,5298.02,, ,Tata Tigor EV – Electric
FIN-TATA-2025-51467,MATY9EFQ8Z9XBE5RU,19-06-2025,"Shanghai, China",82.04,28000,5993.94,2819.65,2639.3,970.56,6754.63,18228,5895.98,8397.62,7717.01,213.33,2809.65,6389.33,313.05,2934.88,4163.96,7477.56,712.68,5652.04,8579.13,3518.45,346.89,4702.01,6140.84,328.31,7463.77,891.94,, ,Tata Safari – Diesel
FIN-TATA-2025-82648,MATIJ9RA241WXOEGB,19-06-2025,"Bangkok, Thailand",6342.87,22000,8806.56,3976.56,2472.1,4378.73,6184.86,16500,1139.08,4825.88,5398.65,7903.7,925.5,3029.17,9973.55,5293.79,4677.55,1196.27,2296.67,426.16,1627.22,3851.35,9981.28,734.13,9657.09,8265.65,5410.25,3106.59,, ,Tata Altroz – Petrol
